@RELATION bird_calls
@ATTRIBUTE frame_number NUMERIC
@ATTRIBUTE mfcc0 NUMERIC
@ATTRIBUTE mfcc1 NUMERIC
@ATTRIBUTE mfcc2 NUMERIC
@ATTRIBUTE mfcc3 NUMERIC
@ATTRIBUTE mfcc4 NUMERIC
@ATTRIBUTE mfcc5 NUMERIC
@ATTRIBUTE mfcc6 NUMERIC
@ATTRIBUTE mfcc7 NUMERIC
@ATTRIBUTE mfcc8 NUMERIC
@ATTRIBUTE mfcc9 NUMERIC
@ATTRIBUTE mfcc10 NUMERIC
@ATTRIBUTE mfcc11 NUMERIC
@ATTRIBUTE mfcc12 NUMERIC
@ATTRIBUTE energy NUMERIC
@ATTRIBUTE variation NUMERIC
@ATTRIBUTE flux NUMERIC
@ATTRIBUTE zcr NUMERIC
@ATTRIBUTE flatness NUMERIC
@ATTRIBUTE spectral_stats0 NUMERIC
@ATTRIBUTE spectral_stats1 NUMERIC
@ATTRIBUTE spectral_stats2 NUMERIC
@ATTRIBUTE spectral_stats3 NUMERIC
@ATTRIBUTE rolloff NUMERIC
@ATTRIBUTE class {crow}
@DATA
10,0.319705170064,-2.01472276706,-1.47059562668,-0.380865466246,0.46427702695,-0.171296942109,-0.850827642221,-0.872581813537,0.0711728272811,0.343788370881,1.35845943491,0.979324943911,-0.178050842977,19611.7275143,0.00621683492484,0.0145013852162,0.052734375,0.133960581693,53.3412107469,66.2760948212,3.68864608984,9.70926159991,1765.72265625,crow
11,-0.304961005286,-2.51368081461,-1.8535544617,-0.653820827609,0.237954286321,-0.441202771288,-1.17165931985,-1.09710566069,0.0660202962224,0.223207575643,1.37491360576,1.31181733702,-0.188270748541,19489.144989,0.00814548141041,0.0177753270475,0.052734375,0.128809887828,53.3694490122,65.3576471333,3.75335420063,10.0393388407,1765.72265625,crow
12,0.000489566598426,-2.15726154926,-1.82534417015,-0.473374999152,0.455595969555,-0.183978413114,-0.775252765162,-0.831776837188,0.336434627493,0.185551837692,1.35893287202,1.32410189134,-0.175762242055,20129.941356,0.0114623725569,0.0246097146897,0.052734375,0.125505133329,53.462869995,63.7204168281,3.79989705719,10.4880795433,1808.7890625,crow
13,-0.430165790356,-2.1100129795,-1.8695779125,-0.640467553892,0.479272364414,-0.121731231514,-0.646475729671,-0.705050515577,0.316548394921,0.0224925730345,1.36635241219,1.31757003004,-0.167439924627,19776.0730961,0.0543682659999,0.113113424885,0.0517578125,0.122823845788,55.8975701191,65.2578807031,3.68669134189,9.22061267062,1765.72265625,crow
14,-0.392196716589,-2.0909908918,-1.96664566332,-0.57851874562,0.545893623214,-0.35274364289,-0.897714407513,-0.922274985136,0.226102623026,0.0614321959007,1.33457139236,1.33370277251,0.0332024255076,16961.019465,0.056579320195,0.115755883358,0.0517578125,0.13253421162,56.4964188691,66.3734667337,3.59123188448,8.48702457463,1808.7890625,crow
15,-0.491805065047,-2.19254094481,-1.86147718587,-0.515782472324,0.429856857079,-0.445025195399,-1.04970431911,-0.856768958077,0.270262524662,-0.0659057705324,1.25236384388,1.29857271951,-0.149445719903,13627.2203945,0.00938652543986,0.0456877352907,0.0537109375,0.128492903546,58.8423686646,66.88289184,3.56024294005,7.72589272821,3057.71484375,crow
16,-0.745158361583,-2.36590032809,-2.01813409137,-0.709452400087,0.199284180927,-0.333383480514,-0.807412547699,-0.855872739086,0.460439121697,0.135985579742,1.49820252951,1.4710666369,0.223454999834,13421.1362211,0.0106333967908,0.0231136574445,0.0576171875,0.129394171529,59.6836711015,66.0480603062,3.3690438515,5.88969288125,3919.04296875,crow
17,-0.895741881112,-1.98563052867,-1.51192963952,-0.437877417993,0.483990077468,-0.139145031349,-0.773521323432,-0.909009366548,0.264071978332,0.0733278764953,1.11620355977,1.4498470834,0.531455413733,13001.6109176,0.0998137207671,0.297176135069,0.056640625,0.158504374647,67.6945145109,70.0254987312,2.94554011035,0.834290713478,5038.76953125,crow
18,-0.69549494589,-2.28116742401,-1.6033279865,-0.641413292857,0.315375701766,-0.262101312951,-0.808630409082,-0.949437283735,0.409808629609,0.151698364669,1.14909011709,1.05922564644,0.233511348825,11064.0544332,0.166780329258,0.365430526567,0.0576171875,0.158260101691,67.0129852315,68.4979450412,2.95466289465,0.445414669203,5297.16796875,crow
19,-0.879402366812,-2.60867627387,-1.87193512918,-0.666846028224,0.2204461774,-0.382254275359,-0.651647472977,-0.829112021867,0.337601935072,0.23482986713,1.16799164745,1.26545804376,0.482974533144,8890.92069445,0.104569586352,0.213485820823,0.068359375,0.159419016767,66.8876826966,70.4792643366,3.13526192823,2.50320332384,5167.96875,crow
20,-0.81499333111,-2.43470029539,-1.58816232711,-0.593355005856,0.141795459059,-0.482994316442,-0.820834492179,-1.02299509943,0.151709628672,-0.0354320257408,0.947207690392,1.2131537571,0.551918241368,6648.11867442,0.0539477894066,0.114327486623,0.0849609375,0.163765496791,68.7875322186,69.7639314143,3.02867475401,0.598885807011,5469.43359375,crow
21,-0.908988860257,-2.30423381186,-1.52017029218,-0.566821755893,0.204665719922,-0.363650033901,-0.719971973193,-1.15411786798,0.208078629696,0.0723670783246,0.946654295511,1.14538466821,0.497351869802,6961.29820944,0.0190576315312,0.0461992305094,0.087890625,0.171569331756,72.0925329926,70.5441186802,2.86367174944,-1.77958917214,5512.5,crow
22,-0.988328914186,-2.81015554199,-1.68428061421,-0.741042944494,-0.0795546904953,-0.637423861285,-0.815530449576,-1.21439857306,-0.0964899972037,-0.253574486525,0.635039643499,0.94360621632,0.415764227928,7571.00962812,0.062646614979,0.152012736653,0.07421875,0.175023760709,71.86241544,72.2566900135,2.98540439263,-0.241182967631,5383.30078125,crow
23,-0.616515854406,-2.88031754742,-1.67220833403,-0.424995642795,0.232042705976,-0.430554692171,-0.628302820041,-0.924555120062,0.165704352178,0.0264114440823,0.846989672255,1.0755083432,0.50017970231,6783.92935619,0.149738729225,0.304295591891,0.07421875,0.1575636211,65.9448805831,68.3639431136,3.27195291253,2.91684817134,5167.96875,crow
24,-0.429600200372,-2.56783131014,-1.34561753899,-0.161188818018,0.326186260782,-0.453624290406,-0.727087397397,-1.11966605986,0.15315350953,-0.03791166472,0.701076309345,1.06627569205,0.587058291741,6065.03838257,0.0957096227775,0.198160188199,0.0859375,0.168152904648,68.6780273526,71.5535435051,3.21178657065,2.39335533357,5254.1015625,crow
25,-0.518266097283,-2.6715163475,-1.50416179718,-0.240210581892,0.0694527243183,-0.618595424145,-0.666442762896,-1.20848295312,-0.0343921122563,-0.0935712440601,0.846125348593,1.00128004508,0.577081170648,6732.10055291,0.0841088124722,0.181042474748,0.0810546875,0.180155715256,70.1553180921,73.8885402716,3.12047198511,1.74651133048,5297.16796875,crow
26,0.0278556567384,-2.61087683944,-1.58596806762,-0.0326204748243,0.291875465557,-0.543989625418,-0.912690596996,-1.14894411648,0.0805237582651,-0.294947296796,0.540530709241,0.804655849995,0.00590159969125,6738.3539683,0.177006260802,0.475649605662,0.0732421875,0.156455910605,63.8080478814,70.6175533404,3.43501194174,5.36656309095,4952.63671875,crow
27,-0.10757662331,-2.55462268788,-1.33670864739,-0.166243022596,0.522030214967,-0.516411941023,-0.655128047142,-1.16349317417,0.00337765266892,-0.167963355535,0.333698711673,0.567845878787,0.163756332277,6887.30664394,0.0912954713783,0.183729504471,0.0703125,0.170568439115,65.8131700718,73.168822287,3.37002563366,4.64405559074,4737.3046875,crow
28,-0.117422775908,-2.54762420708,-1.56364175215,-0.560113386761,0.333575114644,-0.738804944305,-0.743281616144,-1.08086190131,-0.042244493808,-0.198568188078,0.511024089864,0.669127814767,0.299322529239,7865.4103899,0.117035549468,0.290741400569,0.0634765625,0.18398012998,67.9759627861,75.7397970676,3.20754374065,3.41662780888,5124.90234375,crow
29,0.290067501062,-2.52081411434,-1.86990380846,-0.465923049434,0.506626533741,-0.674876156873,-0.895159071807,-1.16308849606,-0.21483641055,-0.0681108337224,0.329323314181,0.409788112079,-0.129490563675,7306.99566327,0.14242946217,0.383569624657,0.0654296875,0.166724257313,61.2456035326,73.8649164797,3.45265710804,6.61652777516,3273.046875,crow
30,-0.0264496253125,-2.51201490992,-1.94866063705,-0.7712460119,0.637119250314,-0.488153024807,-0.724197515565,-1.0345808535,-0.214881559713,-0.41157077086,0.004317469956,0.201676792403,-0.386916176326,6639.93153541,0.291808140893,0.626071008147,0.06640625,0.186321413243,65.8629481145,80.021814306,3.17500155688,4.26475443364,4478.90625,crow
31,0.546964695474,-2.1682909294,-1.79008236686,-0.447598641581,0.637341055212,-0.736820476402,-1.03240950122,-0.965632289418,0.113045723617,-0.0844855904825,0.0949779904062,0.418931277125,-0.273849969428,6293.20701954,0.14808931973,0.29658335643,0.0634765625,0.182249014582,64.2072629712,80.2659551864,3.35282341809,6.00565103075,4306.640625,crow
32,0.447670184037,-2.08615646393,-1.77210952271,-0.216978489374,1.06382382209,-0.30173729004,-0.619151504228,-0.445104958159,-0.00654063033693,-0.139173344793,0.064559495449,0.0945322730185,-0.496120937729,4992.13956295,0.160589552977,0.442356340097,0.05859375,0.194432611452,67.4089461344,82.9866524008,3.18044463067,4.45929364314,4521.97265625,crow
33,0.918583439489,-1.66898406324,-1.53073837649,-0.497529453123,1.00205563425,-0.280894398131,-0.914142376838,-0.571876967743,0.0628890467126,0.082230613721,0.300586890445,0.377257594354,-0.235638815075,3647.39766579,0.142703402615,0.32413962509,0.0595703125,0.188136219723,66.518137172,85.5061083476,3.24559958745,5.4686618969,4134.375,crow
34,1.16745576576,-1.60390931055,-1.59897563681,-0.548687095908,1.04792652861,-0.335766385597,-0.760971655153,-0.638466667174,0.167457575924,-0.0543507423988,0.0703061165103,0.217334270258,-0.168451598574,2309.33643299,0.13540893111,0.644533906461,0.0615234375,0.185319388284,63.336326713,78.1298222625,3.26589161702,5.47026339494,4478.90625,crow
35,0.975835599473,-2.08638501609,-1.43073763602,-0.554988151292,0.781705069201,-0.200505207749,-0.547657136863,-0.444699566997,0.494544317791,-0.0281559291249,0.424207292631,0.699413585588,-0.0154600414151,1254.24867871,0.10347863785,0.717420687679,0.0673828125,0.248529603044,73.6958178535,96.5924150293,2.77824870054,1.95819196938,4134.375,crow
36,1.01483374399,-1.92210169101,-1.38576926738,-0.407423668742,1.03123275982,0.133693799861,-0.395315464292,-0.654268503442,0.0756702805828,-0.446255069817,-0.354365990666,0.197636172071,-0.1040872516,635.680688318,0.147593721522,0.427470100922,0.072265625,0.315201817806,85.2009774533,109.100358922,2.28715829993,-1.37849306438,4435.83984375,crow
37,0.790022461639,-2.08201342454,-0.807079612945,-0.0295153071642,1.16598912859,0.625956377219,-0.373970833181,-0.517021854822,0.433476100897,-0.318244609824,-0.27226410777,-0.053117273577,-0.37998775567,703.075494091,0.136693491291,0.273981755773,0.0625,0.316810478904,88.156389416,112.102506068,2.23073866627,-1.90021421525,4048.2421875,crow
38,1.25097470561,-2.06009085147,-1.26685368215,-0.488476795508,0.864814959837,0.101674089776,-0.739855844371,-0.733137906616,0.457416626156,-0.202113843226,0.118579093257,0.399613010219,0.0417396659083,713.847962848,0.13326924535,0.26656380633,0.05859375,0.301347337151,82.6124675008,109.366449035,2.35804982083,-0.603466942722,3488.37890625,crow
39,1.18425932107,-1.78104150247,-0.893324161879,-0.0685584803971,1.37848616857,0.512884813187,-0.543898365061,-0.752047394287,0.356507662544,0.0691103375681,0.376818635303,0.493750369664,0.0829808414272,624.796083141,0.157411072954,0.323812287607,0.0595703125,0.301699599974,86.0418793282,113.1386006,2.20965512508,-1.55271463021,4134.375,crow
40,0.752803621078,-2.0869327092,-1.06951331551,0.10883897563,1.1610717745,0.221163258416,-0.205503016025,-0.460574343525,0.455694902051,0.0618811397101,0.327142244949,0.421109199545,-0.1955466248,567.444910597,0.0759757360167,0.17528894938,0.0673828125,0.360674198428,95.1513098586,119.261852172,1.9934429518,-3.26758289667,4478.90625,crow
41,1.32957926224,-1.38198775042,-0.763634855387,0.266888685111,1.25130790405,0.0872490222137,-0.72181056283,-0.765243468291,0.149001816147,0.00544610457935,0.29843655138,0.381742335056,-0.0663218941497,499.929529214,0.149830014438,0.299776746457,0.068359375,0.359849747218,95.4008953208,120.581784147,1.93730741329,-3.36580409151,4823.4375,crow
42,1.28787181018,-1.85836133283,-1.10893232332,-0.366668281214,0.761261380855,0.304723836941,-0.779946196707,-0.846849549949,0.260762703608,-0.267085025833,0.10969562666,0.364912697186,-0.267190698729,475.093529032,0.0939019910269,0.235899124828,0.0634765625,0.366620078861,97.5233566306,124.619072797,1.87602424145,-3.49642915072,5081.8359375,crow
43,1.21305859917,-1.43569286528,-0.771868654629,0.0335881725655,0.884336323084,0.214853423432,-0.485866914995,-0.976938459203,-0.0592681275918,-0.0327745706654,0.364488375188,0.32171474954,-0.00604656530216,420.031022152,0.166444064238,0.332988459707,0.0634765625,0.435243932185,108.252662178,130.744338904,1.62281121667,-5.44669261972,5426.3671875,crow
44,1.10255174128,-1.57371782755,-1.05771728655,-0.0160215237112,0.986414510695,0.278242809926,-0.670818210096,-1.00571148331,-0.0601481130783,-0.205188307843,0.0369000787307,0.475486302379,0.00942172298607,352.936145572,0.207859845869,0.424003771811,0.07421875,0.410354215391,106.520118425,130.703510807,1.6981918405,-4.92579450002,5900.09765625,crow
45,0.947185782547,-1.37375786615,-0.556697139907,0.737933099709,0.968738278985,0.321001959132,-0.526338719577,-0.692541485786,0.489922392486,-0.106553228779,0.193672662172,0.314736685288,-0.475494841968,363.189622853,0.157913117179,0.439937914925,0.0859375,0.475038543323,120.606107475,135.370656291,1.42116238678,-7.71006943539,12790.7226562,crow
46,1.15898878175,-1.81008357792,-0.795073034974,0.165496817503,1.22087648485,0.41444996606,-0.440705315082,-1.04833420487,0.199123211562,-0.251926732769,-0.0517423140026,0.0862507540048,-0.0101031190764,273.7852717,0.116059142074,0.269071689667,0.0625,0.432768615955,112.373299565,134.864208776,1.55395630546,-5.88189412389,7708.88671875,crow
0,2.21711443255,-0.449606315052,-1.01759029483,-0.171674294054,0.192339542981,0.500561655713,-0.00799715405551,0.0798187227215,-0.0983689446234,0.0861167973485,0.582738292976,0.398593028047,-0.210051362714,386.862809026,0.0,0.0,0.064453125,0.563251089372,136.673508722,148.171097701,1.08447270061,-9.54406632147,18174.0234375,crow
1,1.27011371448,-0.920702106853,-1.39761427839,-0.640019256103,0.510667520218,-0.0595038413032,-0.176091921624,-0.641718868067,0.114541824523,-0.11754562567,-0.154185667258,0.68477758783,-0.0758300970194,1207.35994351,0.155095862654,6.27038125589,0.0908203125,0.281127454351,80.0229939805,94.7928152633,2.46496932477,-0.911507601819,6072.36328125,crow
2,1.03359165646,-1.55696941874,-1.80696552129,-0.20791631471,0.178691407911,-0.249312611798,-0.104351720496,-0.797386027844,0.039794487789,0.0249836542869,0.22713034119,0.713097290253,-0.000226743173358,2476.96544218,0.123874414435,1.22104525507,0.0556640625,0.205962150905,69.7795768397,83.4792933042,2.94569744426,2.87258942994,5167.96875,crow
3,0.188543374504,-2.41785620989,-1.8550117414,-0.225532211485,0.0671263797363,-0.539175185289,-0.599428870961,-1.1234025038,-0.0740780792926,-0.326409040654,0.152020412916,0.707160699827,0.229203792713,3787.03013432,0.192791008578,0.591714987982,0.064453125,0.175176118224,67.0693452168,79.2293975284,3.3678550965,5.62342764364,5124.90234375,crow
4,-0.0274243575871,-2.72293313529,-1.90179087266,-0.339570038376,-0.177996529445,-0.364098776956,-0.708654170275,-1.18843202704,-0.155520211934,-0.451920680768,0.131896355554,0.690375390405,0.148324964828,4483.26527384,0.100000398749,0.249586223355,0.0693359375,0.18245749076,67.8800951109,77.6870347664,3.23289382367,3.93303425781,5254.1015625,crow
5,-0.206784707622,-2.67773843337,-1.70892934903,-0.175759738694,-0.110645405764,-0.2447288023,-0.472612645421,-0.981283795283,0.0600096408987,0.00196418402228,0.655488850144,1.11651091666,0.455272692942,6221.70467371,0.182237401464,0.423149707803,0.0693359375,0.159412875732,65.4301587785,70.5297466824,3.31089305851,4.19984667648,5426.3671875,crow
6,-0.810562322175,-2.70761295409,-1.87927362294,-0.655521615883,-0.173223360125,-0.26862892569,-0.709606101354,-1.11030030983,0.0950336369243,-0.0363863283027,0.844699346809,1.14645545563,0.414418082496,8669.87383391,0.19263942551,0.512893500278,0.0673828125,0.168433375622,67.4560905954,71.5510493843,3.06368523013,1.84923432038,5167.96875,crow
7,-1.01879936868,-2.73384421023,-2.28505219035,-0.922929857566,-0.061038211268,-0.314362852268,-0.640740600528,-0.97223797065,0.306838906241,0.139639772519,1.03265781374,1.17700065333,0.435325916708,12029.5876664,0.209004496094,0.505236948845,0.064453125,0.140704710736,63.2437907841,68.8296337784,3.33055331436,5.14241333733,5038.76953125,crow
8,-0.607677674267,-2.41370518958,-1.91827491238,-0.649125603123,0.100227034716,-0.136758798613,-0.655102490774,-0.925737768113,0.222922340716,0.11079151939,0.915620901108,1.18552264023,0.408841480237,15566.7967999,0.0807508732529,0.179448482736,0.0576171875,0.141161019231,60.9689048863,68.1096358164,3.3726315745,5.71940084861,3617.578125,crow
9,-0.311725612683,-1.95746519362,-1.83244205035,-0.574363028665,0.240205523099,-0.115930714037,-0.753106400994,-0.931069148489,0.0620981708842,-0.111634831929,1.01308039014,1.22057473054,0.119357673089,18224.4964186,0.078211133097,0.217497230314,0.0517578125,0.141486527963,59.1711568405,67.7376703,3.34599748398,5.96152984123,2885.44921875,crow
10,-0.329551572818,-2.18751443906,-1.9827873341,-0.826035566289,0.319835055041,-0.0900484738708,-0.689847499995,-0.8401687034,0.134791033111,-0.00336379819273,1.07350818135,1.11289162501,0.131022672278,18267.6370155,0.0200113286835,0.0404548759942,0.0517578125,0.143113097362,58.4653819158,67.9810263666,3.41006638356,6.66117131744,2799.31640625,crow
11,-0.156599887824,-2.05707637666,-1.76454329132,-0.449878318624,0.712326735701,0.0731607744742,-0.476903059276,-0.757052496939,0.332348187265,0.28159480441,1.29765463806,1.37615925338,0.215078180607,16537.3794284,0.0146741106636,0.0298036232185,0.056640625,0.121702294554,54.9918957197,62.7695510463,3.62360507016,8.65283403799,2153.3203125,crow
12,-0.406187069162,-2.32027608827,-1.93212644089,-0.532580069059,0.410515934721,-0.165562192868,-0.845538383504,-1.08272637086,0.146076070283,0.0476967914792,1.15975991546,1.41737923399,0.0437244854603,15442.3420965,0.00967416301823,0.0197255570995,0.0615234375,0.130826801278,55.9158794741,66.6887464994,3.61180893439,8.77877115374,1808.7890625,crow
13,-0.656559299487,-2.25369231703,-1.98314698695,-0.737255195727,0.0384004569967,-0.194780765945,-0.80804686419,-1.00405064438,0.305417811064,0.0756858383664,1.19189277796,1.45821730702,0.414452892336,13679.1754216,0.036698601064,0.131732447147,0.064453125,0.13594274827,60.5840835841,68.8904934138,3.38359784181,6.22876614486,3919.04296875,crow
14,-0.589775642425,-2.19384625681,-1.64721164466,-0.606386236173,0.207149825804,-0.110485614271,-0.768200259353,-1.00126899685,0.332657172039,0.108702745058,0.909949912819,1.2497988559,0.439351167556,11159.3081902,0.163656182437,0.514688925635,0.064453125,0.160035839905,67.3004192717,72.5721203665,3.11293680716,2.65771052208,5167.96875,crow
15,-0.788087303608,-2.46805847183,-1.57969770385,-0.596328367381,-0.0271220779844,-0.215272347781,-0.711947971924,-1.06631584645,0.0793990682136,-0.119299924762,0.86351071246,1.08450416922,0.45579925034,8658.5156533,0.135894810087,0.357254879549,0.0712890625,0.158802788771,68.5417131246,70.0024695525,3.06154844493,1.04726192367,5426.3671875,crow
16,-0.642500503419,-2.12124577418,-1.32157988638,-0.330636761143,0.148534402308,-0.304626820037,-0.508241358041,-0.977211859081,0.0446072511634,-0.221585737979,0.735395245071,1.13816862563,0.717300063746,6473.5560964,0.0601767810347,0.124952091105,0.0849609375,0.165123053161,70.8420381387,69.3062535825,2.94973029615,-0.797011610131,5469.43359375,crow
17,-0.75614920217,-2.21096438015,-1.25306770079,-0.347126709299,0.203033533575,-0.233930741337,-0.724988017825,-1.15744548531,0.0976618917157,-0.0960985166,0.833375493577,1.29529524052,0.843683440678,5535.04044498,0.0252907009157,0.0529627357874,0.0888671875,0.188702255864,72.4916081554,74.890059114,2.95954902657,0.165779291091,5383.30078125,crow
18,-0.879778730452,-2.4813374432,-1.43927600625,-0.597783101277,0.0710033450775,-0.285019230789,-0.570281913017,-1.14148132326,0.0907503504107,0.00400389485514,0.940149458541,1.22703722047,0.69887889366,5583.27807323,0.0599561309314,0.148861447169,0.08984375,0.181135560694,73.0947994353,73.6621385713,2.93965851105,-0.62706442048,5512.5,crow
19,-0.375114699674,-2.4078946342,-1.25186091587,-0.0667308756829,0.226064774057,-0.516923192045,-0.478819690766,-0.986678300459,-0.0319739003038,-0.154046048049,0.605945974287,0.812128752037,0.538530423576,5281.10192054,0.223651527602,0.49253423427,0.0859375,0.184698584003,72.5249710312,74.5731797022,3.08885428712,0.895063983664,5684.765625,crow
20,-0.505110597409,-2.52048395517,-1.39163560873,-0.117443654231,0.2645251955,-0.471560602489,-0.730091079772,-1.28452922567,-0.187221253589,-0.364664616374,0.496088466667,0.903213583549,0.548764653238,5030.44132971,0.108377070415,0.230423425958,0.076171875,0.195357211243,73.3895954442,78.6908555952,3.0592014033,1.33919963364,5383.30078125,crow
21,-0.573097287158,-2.61850089431,-1.62074418473,-0.562317932149,0.0220885462915,-0.561234044571,-0.681779170911,-1.23421275557,-0.111465075856,-0.288076539767,0.715307732561,1.04560925391,0.750914582975,5594.04073494,0.0870341896708,0.176010451003,0.072265625,0.16883975738,70.1406651025,72.170511585,3.0675476269,1.04832175058,5426.3671875,crow
22,-0.403773607443,-2.77701588751,-1.55860367305,-0.229766936093,0.262265016475,-0.57270301717,-0.730239670232,-1.06027573758,-0.0637843654547,-0.279535149788,0.619936532139,0.880718365913,0.539704189439,5613.23583706,0.0940876094167,0.193233072359,0.072265625,0.18350263713,69.2031063534,75.3953699282,3.16806434536,2.56770207378,5124.90234375,crow
23,-0.361866114928,-2.30226470109,-1.38273937886,-0.121847390722,0.575142965786,-0.446783987951,-0.75772899511,-1.15190461622,0.145391391588,-0.3901058624,0.167378582208,0.833170163244,0.16923452928,5353.4154325,0.176300100026,0.390943473934,0.076171875,0.179263607182,70.523135039,75.9118831984,3.13640697062,2.04045369642,4952.63671875,crow
24,0.343173308378,-2.35856330493,-1.39377582514,-0.0200849312651,0.711750448098,-0.425949518633,-0.299432438565,-1.15965930546,-0.315005999162,-0.205129933333,0.191802372073,0.612539703908,0.284580600806,6972.06409131,0.278560254879,0.563621318796,0.0703125,0.170739203968,65.1557032304,74.6993358471,3.34748541302,5.04648267542,4909.5703125,crow
25,0.0226520410958,-2.46003031057,-1.65168336833,-0.271087780059,0.556557236005,-0.47243545485,-0.679496926508,-1.10020070769,-0.265979932166,-0.200245697468,0.361707801649,0.651892217225,-0.00650729939725,7295.69121059,0.121274509545,0.252041584182,0.0634765625,0.175775518634,65.4130352988,74.4873174118,3.27566467069,4.41351631978,4694.23828125,crow
26,0.253012563698,-2.07710934325,-1.86836577432,-0.633819255397,0.821333386764,-0.206575555441,-0.62288926142,-1.0032243983,-0.202796269446,-0.197230678631,0.103292238372,0.282762690338,-0.208466611243,6890.92193408,0.230189345243,0.504770678544,0.0654296875,0.19003779285,64.933867746,79.2408606558,3.16415558213,4.41804423746,4263.57421875,crow
27,0.496600757055,-2.32492428292,-1.92263091472,-0.541335338046,0.71517680488,-0.657107254362,-0.691029427134,-0.896804009265,-0.406822443656,-0.267610458962,0.141467296939,-0.035794659921,-0.29749848077,6523.03794824,0.194835343256,0.523415189494,0.05859375,0.179577491586,62.7078006347,76.4615070694,3.37570660479,6.07518539273,4349.70703125,crow
28,0.219007365831,-2.24546992565,-1.79683692191,-0.593596247989,1.13026342518,-0.270084855021,-0.914476472896,-0.996634832977,-0.446747353587,-0.552551239966,0.148746889819,0.140181034437,-0.268372717213,5830.58336548,0.156254581208,0.340803866641,0.056640625,0.180728121256,63.75975801,80.0258463399,3.31657585305,5.69370498383,3832.91015625,crow
29,0.445191809849,-2.0286428309,-1.74286592326,-0.633312761377,1.23446269928,-0.209061526444,-0.71223048784,-0.434421122751,0.0610527222346,-0.127387816758,0.20381742475,-0.245344064942,-0.4743475172,5258.45030205,0.119392045065,0.373484496376,0.05859375,0.204244991994,68.1874680302,87.2449349114,3.13622836308,4.30143336137,4005.17578125,crow
30,0.645641841308,-1.59136518774,-1.54098113524,-1.16452856423,1.15044964257,-0.0152873250039,-0.602903257357,-0.605979618212,0.113500491429,-0.0636576289981,0.270810183041,0.217886963247,-0.153344292586,3591.69965573,0.195187017771,0.458235609964,0.0615234375,0.178358151083,67.5530205123,84.7585804173,3.32166211967,5.81545163908,4349.70703125,crow
31,0.831709945717,-1.50523666353,-1.41129047533,-0.802940731526,1.33699723484,0.0269227324455,-0.747981788095,-0.595559597719,-0.122977109902,-0.0684376958162,0.100133901712,-0.0172055271997,0.0492418125617,2705.76209498,0.13908473863,0.404859170779,0.060546875,0.187866207824,66.2294039263,80.0847860975,3.23561604166,5.01278780862,4306.640625,crow
32,1.24947312384,-1.45253345946,-1.10000182577,-0.601274224669,1.34788513864,0.200851526489,-0.697907427835,-0.699980232337,-0.132300845172,0.0672491723775,0.517494532979,0.352698797473,0.221337578861,1714.77174251,0.299737219631,0.696616241453,0.0654296875,0.20362868106,65.6126052832,85.2979669881,3.11741604387,4.6220772823,3746.77734375,crow
33,1.10728636221,-1.2855389523,-0.682695451764,-0.503940285602,1.00674605067,0.293364983413,-0.606750012169,-0.35876887202,0.172883008584,-0.312155559475,-0.0605502553961,0.194594894238,-0.304390485014,603.684286505,0.381377321513,2.68000621626,0.078125,0.359994708506,94.3312850835,113.368480038,2.07676607027,-3.50279607852,5426.3671875,crow
34,1.2387441287,-1.88707780172,-0.799863727124,-0.0974976214836,1.34554382436,0.129004319941,-0.632528845269,-0.575967418426,0.0493443478615,-0.233032142558,-0.045329021247,0.183007033519,-0.26209920513,619.775809233,0.217435471352,0.52822143557,0.07421875,0.308228225169,85.0889654207,110.729237212,2.30077787489,-1.16344583121,4349.70703125,crow
35,0.695440064003,-2.09066179769,-1.26491056659,-0.377711438783,1.09394149237,0.410059954046,-0.467818824518,-0.713639391712,0.323969835523,-0.237656065026,0.0150035437253,0.358670629561,-0.0706072402925,593.768471752,0.0941920179518,0.223950140696,0.0712890625,0.335551456787,89.8990632131,112.731517244,2.10058656573,-2.70558067551,4608.10546875,crow
36,1.04868688366,-1.38755816119,-0.718139700817,-0.129010181,1.20884687449,0.379299706193,-0.045129629269,-0.0252541826028,0.202365075744,-0.558903750824,-0.189687766402,0.113257916407,-0.139204494898,381.923912579,0.230150183874,0.801674194878,0.1005859375,0.441194225103,109.316027932,127.931827484,1.67977808621,-5.83945063233,10292.8710938,crow
37,1.28052417487,-1.58869812818,-0.877513218926,0.084329203818,1.07528473806,0.398770845764,-0.702427735052,-0.771324147024,0.187503268365,-0.524336055019,0.124131970775,0.370315254186,0.143384024998,346.658724806,0.156620707669,0.389746435334,0.115234375,0.379218299675,100.151298534,124.708250368,1.84067354666,-4.08235702933,5813.96484375,crow
38,1.26287184862,-1.29238634618,-0.678221480354,0.145634539534,0.967605912846,0.560160975791,0.013998965363,-0.29280284174,0.390667699657,0.125792407027,0.24674588555,0.481702024823,-0.188895393803,334.514869987,0.104003121395,0.395632070085,0.10546875,0.485573723729,120.13122446,138.180960158,1.42446021292,-7.12568539637,14599.5117188,crow
39,1.33994551378,-1.61152635999,-0.920594680702,-0.0548450636814,0.763746715638,0.201277989087,0.0752352034661,-0.222507737109,0.0236866438454,0.0652533311272,0.208581173232,0.519843956894,0.164736194066,233.808548817,0.149015733971,0.307608346529,0.0546875,0.443938546168,109.925205139,132.702509265,1.62473493592,-5.49476342492,10594.3359375,crow
